Exports,2008,Malaysia,3425574
Exports,2008,Maldives,25242
Exports,2008,Mali,24204
Exports,2008,Malta,6654
Exports,2008,Marshall Islands,6673
Exports,2008,Mauritania,9108
Exports,2008,Mauritius,93666
Exports,2008,Mexico,550588
Exports,2008,Moldova,32
Exports,2008,Mongolia,15516
Exports,2008,Morocco,14530
Exports,2008,Mozambique,387631
Exports,2008,Namibia,8915
Exports,2008,Nauru,24412
Exports,2008,Nepal,17983
Exports,2008,Netherlands,2863613
Exports,2008,Netherlands Antilles,2620
Exports,2008,New Caledonia,358697
Exports,2008,New Zealand,9529128
Exports,2008,Nicaragua,1130
Exports,2008,Niger,4021
Exports,2008,Nigeria,33934
Exports,2008,Niue,1501
Exports,2008,No Country Details,-2
Exports,2008,Norfolk Island,13168
Exports,2008,Northern Marianas,1147
Exports,2008,Norway,195983
Exports,2008,Oman,469150
Exports,2008,Pakistan,490542
Exports,2008,Palau,760
Exports,2008,Panama,11044
Exports,2008,Papua New Guinea,1616263
Exports,2008,Paraguay,1372
Exports,2008,Peru,84272
Exports,2008,Philippines,1280121
Exports,2008,Pitcairn Island,309
Exports,2008,Poland,38903
Exports,2008,Portugal,31117
Exports,2008,Puerto Rico,8839
Exports,2008,Qatar,199060
Exports,2008,Republic of Congo,1253
Exports,2008,Republic of Korea,14239569
Exports,2008,Reunion,8856
Exports,2008,Romania,142920
Exports,2008,Russian Federation,867728
Exports,2008,Rwanda,521
Exports,2008,Samoa,27822
Exports,2008,Sao Tome & Principe,47
Exports,2008,Saudi Arabia,2247102
Exports,2008,Senegal,30714
Exports,2008,Serbia & Montenegro,3717
Exports,2008,Seychelles,6582
Exports,2008,Ships Stores,1546059
Exports,2008,Sierra Leone,5031
Exports,2008,Singapore,5225613
Exports,2008,Slovak Republic,2786
Exports,2008,Slovenia,14814
Exports,2008,Solomon Islands,74760
Exports,2008,Somalia,484
Exports,2008,South Africa,2407761
Exports,2008,Spain,901848
Exports,2008,Sri Lanka,180404
Exports,2008,St Helena,207
Exports,2008,St Kitts & Nevis,170
Exports,2008,St Lucia,2835
Exports,2008,St Pierre & Miquelon,9
Exports,2008,St Vincent & Grenadines,1681
Exports,2008,Sudan,188594
Exports,2008,Suriname,1716
Exports,2008,Swaziland,374
Exports,2008,Sweden,445498
Exports,2008,Switzerland,943622
Exports,2008,Syria,4365
Exports,2008,Taiwan,6479072
Exports,2008,Tajikistan,199
Exports,2008,Tanzania,51935
Exports,2008,Thailand,4644863
Exports,2008,Togo,3051
Exports,2008,Tonga,13937
Exports,2008,Trinidad & Tobago,19391
Exports,2008,Tunisia,13783
Exports,2008,Turkey,655488
Exports,2008,Turkmenistan,245
Exports,2008,Turks & Caicos Islands,21
Exports,2008,Tuvalu,4290
Exports,2008,Uganda,5285
Exports,2008,UK Virgin Islands,221
Exports,2008,Ukraine,203561
Exports,2008,United Arab Emirates,3132878
Exports,2008,United Kingdom,8309528
Exports,2008,United States,10601589
Exports,2008,Uruguay,23637
Exports,2008,US Outlying Islands,494
Exports,2008,US Virgin Islands,1659
Exports,2008,Uzbekistan,933
Exports,2008,Vanuatu,79290
Exports,2008,Venezuela,19752
Exports,2008,Vietnam,1813879
Exports,2008,Wallis & Futuna Island,5637
Exports,2008,Yemen,190311
Exports,2008,Zambia,17175
Exports,2008,Zimbabwe,1115
Exports,2009,Afghanistan,16426
Exports,2009,Albania,1103
Exports,2009,Algeria,70437
Exports,2009,American Samoa,8563
Exports,2009,Angola,27038
Exports,2009,Anguilla,28
Exports,2009,Antarctica,7785
Exports,2009,Antigua & Barbuda,701
Exports,2009,Argentina,273771
Exports,2009,Armenia,2122
Exports,2009,Austria,90609
Exports,2009,Azerbaijan,7516
Exports,2009,Bahamas,12800
Exports,2009,Bahrain,173584
Exports,2009,Bangladesh,377076
Exports,2009,Barbados,7063
Exports,2009,Belarus,2669
Exports,2009,Belgium,1301075
Exports,2009,Belize,272
Exports,2009,Benin,12703
Exports,2009,Bermuda,1890
Exports,2009,Bhutan,45
Exports,2009,Bolivia,1094
Exports,2009,Bosnia-Herzegovina,2576
Exports,2009,Botswana,8569
Exports,2009,Brazil,1483182
Exports,2009,British Indian Ocean Territory,428
Exports,2009,Brunei,33488
Exports,2009,Bulgaria,8777
Exports,2009,Burkina Faso,2619
Exports,2009,Burma (Rep of the Union of Myanmar),52903
Exports,2009,Burundi,107
Exports,2009,Cambodia,44441
Exports,2009,Cameroon,3858
Exports,2009,Canada,1557433
Exports,2009,Cayman Islands,388
Exports,2009,Central African Republic,92
Exports,2009,Chad,952
Exports,2009,Chile,334573
Exports,2009,China,39325096
Exports,2009,Christmas Island,24880
Exports,2009,Cocos Keeling Islands,14556
Exports,2009,Colombia,57542
Exports,2009,Comoros,225
Exports,2009,Confidential (Alumina Special Case),797350
Exports,2009,Cook Islands,14291
Exports,2009,Costa Rica,43439
Exports,2009,Cote d'Ivoire,10588
Exports,2009,Croatia,18191
Exports,2009,Cuba,4532
Exports,2009,Cyprus,10627
Exports,2009,Czech Republic,57158
Exports,2009,Democratic Republic of the Congo,2010
Exports,2009,Denmark,176330
Exports,2009,Djibouti,1943
Exports,2009,Dominica,151
Exports,2009,Dominican Republic,12235
Exports,2009,East Timor,45183
Exports,2009,Ecuador,6333
Exports,2009,Egypt,452626
Exports,2009,El Salvador,31254
Exports,2009,Equatorial Guinea,739
Exports,2009,Eritrea,627
Exports,2009,Estonia,12269
Exports,2009,Ethiopia,3661
Exports,2009,Falkland Islands,208
Exports,2009,Federated States of Micronesia,4148
Exports,2009,Fiji,374453
Exports,2009,Finland,595186
Exports,2009,France,1720660
Exports,2009,French Antilles,4606
Exports,2009,French Guiana,598
Exports,2009,French Polynesia,77954
Exports,2009,FYR Macedonia,3019
Exports,2009,Gabon,3539
Exports,2009,Gambia,212
Exports,2009,Georgia,11122
Exports,2009,Germany,2197362
Exports,2009,Ghana,162181
Exports,2009,Gibraltar,10556
Exports,2009,Greece,68400
Exports,2009,Grenada,166
Exports,2009,Guam,11475
Exports,2009,Guatemala,18236
Exports,2009,Guinea,30324
Exports,2009,Guinea-Bissau,63
Exports,2009,Guyana,2746
Exports,2009,Haiti,1115
Exports,2009,Honduras,5657
Exports,2009,Hong Kong (SAR of China),3191807
Exports,2009,Hungary,12650
Exports,2009,Iceland,3476
Exports,2009,India,15424736
Exports,2009,Indonesia,4295128
Exports,2009,International Waters,66409
Exports,2009,Iran,661404
Exports,2009,Iraq,194133
Exports,2009,Ireland,133744
Exports,2009,Israel,262100
Exports,2009,Italy,1555754
Exports,2009,Jamaica,21600
Exports,2009,Japan,52768361
Exports,2009,Jordan,112931
Exports,2009,Kazakhstan,16357
Exports,2009,Kenya,59512
Exports,2009,Kiribati,21882
Exports,2009,Kuwait,427983
Exports,2009,Kyrgyzstan,2161
Exports,2009,Laos,14143
Exports,2009,Latvia,8664
Exports,2009,Lebanon,39228
Exports,2009,Lesotho,42
Exports,2009,Liberia,1944
